$GPGGA,165805.00,4252.66080,N,08043.78708,W,1,09,1.34,269.1,M,-35.6,M,,*69
$GPGGA,165806.00,4252.66080,N,08043.78706,W,1,09,1.05,269.1,M,-35.6,M,,*66
$GPGGA,165807.00,4252.66081,N,08043.78704,W,1,09,1.05,269.1,M,-35.6,M,,*64
$GPGGA,165808.00,4252.66083,N,08043.78703,W,1,09,1.05,269.0,M,-35.6,M,,*6F
$GPGGA,165810.00,4252.66081,N,08043.78704,W,1,09,1.05,269.0,M,-35.6,M,,*63
$GPGGA,165811.00,4252.66083,N,08043.78706,W,1,09,1.05,269.0,M,-35.6,M,,*62
$GPGGA,165812.00,4252.66092,N,08043.78704,W,1,09,1.05,269.2,M,-35.6,M,,*61
$GPGGA,165813.00,4252.66094,N,08043.78707,W,1,09,1.05,269.1,M,-35.6,M,,*66
$GPGGA,165815.00,4252.66110,N,08043.78705,W,1,09,1.05,269.3,M,-35.6,M,,*6D
$GPGGA,165816.00,4252.66121,N,08043.78701,W,1,09,1.05,269.6,M,-35.6,M,,*6D
